socks5://45.151.102.248:10808,PL,Warsaw
socks5://195.14.113.24:1080,PL,Osiek
socks4://31.42.2.113:5678,PL,Radomsko
socks4://185.32.4.110:4153,PL,Unknown
socks4://46.171.28.162:59311,PL,Radomsko
socks4://185.32.4.126:4153,PL,Unknown
socks4://185.147.69.48:1080,PL,Rewal
socks4://91.223.52.141:5678,PL,Huta Minska
socks4://88.220.133.87:4153,PL,Jarosław
socks4://91.211.100.35:44744,PL,Warsaw
socks4://91.202.5.45:1080,PL,Unknown
socks4://77.65.50.118:34159,PL,Gmina Śrem
socks4://91.150.189.122:1080,PL,Rzeszów
https://151.115.78.51:443,PL,Warsaw
https://37.120.156.34:9443,PL,Warsaw
https://94.246.130.82:443,PL,Jaworzno
https://79.188.239.47:8443,PL,Warsaw
https://79.188.239.45:8443,PL,Warsaw
https://79.188.239.42:8443,PL,Warsaw
https://79.133.217.237:443,PL,Warsaw
https://79.133.217.233:443,PL,Warsaw
https://94.246.130.82:5443,PL,Jaworzno
https://213.241.124.228:443,PL,Osielsko
https://79.188.239.46:8443,PL,Warsaw
https://79.133.217.236:443,PL,Warsaw
https://185.96.121.243:9443,PL,Nowy Targ
https://79.188.239.44:8443,PL,Warsaw
https://80.72.39.35:443,PL,Warsaw
https://79.133.217.232:443,PL,Warsaw
https://83.13.36.250:443,PL,Nowe Miasto Lubawskie
https://31.186.220.204:443,PL,Warsaw
https://178.248.73.58:443,PL,Unknown
socks4://193.243.154.146:4145,PL,Rzeszów
http://212.127.95.235:8081,PL,Wroclaw
http://213.73.25.230:8080,PL,Olsztyn
socks5://91.202.5.45:1080,PL,Unknown
socks4://185.32.4.65:4153,PL,Unknown
socks4://45.151.102.248:10808,PL,Warsaw
socks4://212.126.5.246:42344,PL,Poznan
socks4://46.151.113.10:5678,PL,Lipsko
socks4://185.79.243.153:38431,PL,Myszkow
socks4://37.131.164.94:59341,PL,Drezdenko
socks4://89.191.226.51:1080,PL,Warsaw
socks4://46.151.118.108:5678,PL,Lipsko
http://45.151.102.248:10808,PL,Warsaw
socks4://88.218.206.170:5432,PL,Warsaw
socks5://89.191.226.51:1080,PL,Warsaw
socks5://88.218.206.170:22,PL,Warsaw
socks5://88.218.206.170:5432,PL,Warsaw
socks5://145.239.95.118:10084,PL,Wroclaw
socks5://45.151.102.85:1080,PL,Warsaw
socks5://51.83.226.103:9055,PL,Warsaw
socks5://145.239.94.103:10084,PL,Wroclaw
socks5://193.221.203.14:1080,PL,Warsaw
socks5://45.145.12.40:1080,PL,Warsaw
socks5://185.58.115.185:40000,PL,Warsaw
socks5://31.214.141.188:9999,PL,Warsaw
socks5://45.159.239.128:1080,PL,Lubin
socks5://194.177.28.66:10808,PL,Ustron
socks5://81.200.156.136:1080,PL,Warsaw
socks5://45.151.101.55:1084,PL,Warsaw
socks5://45.151.102.251:1084,PL,Warsaw
socks5://45.151.101.55:1082,PL,Warsaw
socks5://45.151.102.251:1081,PL,Warsaw
http://185.166.196.14:3128,PL,Warsaw
http://88.220.133.87:4153,PL,Jarosław
http://145.239.94.103:10084,PL,Wroclaw
http://212.126.5.245:42344,PL,Poznan
http://37.128.107.102:4145,PL,Warsaw
http://185.58.115.185:40000,PL,Warsaw
http://81.200.156.136:1080,PL,Warsaw
http://178.217.32.124:8080,PL,Wojciechów
http://91.202.5.45:3128,PL,Unknown
http://185.58.115.185:8080,PL,Warsaw
http://79.110.202.131:8081,PL,Wroclaw
http://45.159.239.128:1080,PL,Lubin
http://78.9.232.205:8080,PL,Unknown
http://212.126.5.246:42344,PL,Poznan
http://80.51.61.1:8080,PL,Bialka Tatrzanska
http://212.126.5.248:42344,PL,Poznan
http://178.219.142.145:3128,PL,Knurow
http://185.147.69.48:1080,PL,Rewal
http://195.205.134.1:8080,PL,Bialka Tatrzanska
http://148.81.121.5:8080,PL,Unknown
http://88.218.206.170:5432,PL,Warsaw
http://185.166.196.14:3129,PL,Warsaw
