socks5://77.239.96.194:1081,GB,Unknown
socks5://87.239.251.202:1081,GB,Poplar
socks5://79.76.59.115:1080,GB,Halifax
socks5://13.42.103.101:1080,GB,London
socks5://194.238.79.156:1080,GB,Unknown
socks4://5.157.64.213:1080,GB,Cheltenham
socks4://91.84.98.74:12546,GB,Norwich
https://23.106.56.35:16927,GB,London
https://23.106.56.52:15767,GB,London
https://23.106.56.54:6157,GB,London
https://37.120.233.50:9443,GB,Manchester
https://46.229.243.211:443,GB,Unknown
https://46.229.243.220:443,GB,Unknown
https://18.169.247.230:443,GB,London
https://45.56.228.8:443,GB,Canterbury
https://152.71.251.13:443,GB,Nottingham
https://46.101.22.14:443,GB,Slough
https://146.177.5.114:8090,GB,Unknown
https://5.178.98.214:443,GB,Unknown
https://212.132.126.182:443,GB,Unknown
https://217.145.69.109:443,GB,Unknown
https://35.179.34.132:443,GB,London
https://217.154.160.160:443,GB,Unknown
https://46.229.243.232:443,GB,Unknown
https://198.105.124.180:8443,GB,London
https://23.106.56.19:7579,GB,London
https://23.106.56.43:19881,GB,London
https://79.76.126.155:443,GB,Ashford
https://3.10.161.152:443,GB,London
https://82.197.70.35:443,GB,Unknown
https://81.208.170.208:443,GB,Unknown
https://92.119.176.4:443,GB,Poplar
https://92.119.176.5:443,GB,Poplar
https://92.119.176.6:443,GB,Poplar
https://92.119.176.3:443,GB,Poplar
https://213.177.229.161:443,GB,Glasgow
https://82.197.69.128:443,GB,Unknown
https://46.17.91.18:3000,GB,Unknown
https://46.17.91.114:3000,GB,Unknown
https://37.221.113.162:9443,GB,Poplar
https://167.172.50.198:443,GB,Slough
https://13.42.36.101:443,GB,London
https://185.164.138.2:9443,GB,Poplar
http://79.76.121.87:3128,GB,Ashford
http://164.38.155.59:80,GB,Unknown
http://5.10.245.158:80,GB,London
http://164.38.155.16:80,GB,Unknown
http://165.232.97.74:80,GB,Slough
http://139.162.200.213:80,GB,London
http://157.245.40.210:80,GB,Slough
http://48.210.225.96:80,GB,Unknown
http://164.38.155.10:80,GB,Unknown
http://5.10.245.165:80,GB,London
http://185.170.166.89:80,GB,Unknown
http://164.38.155.7:80,GB,Unknown
http://185.170.166.43:80,GB,Unknown
http://185.170.166.8:80,GB,Unknown
http://185.193.30.192:80,GB,Unknown
http://164.38.155.44:80,GB,Unknown
http://164.38.155.30:80,GB,Unknown
socks4://2.26.97.76:1080,GB,Bradford
socks4://79.76.59.115:1080,GB,Halifax
socks5://178.104.243.218:7014,GB,Unknown
socks4://178.105.82.248:9150,GB,Unknown
socks4://87.239.251.202:1081,GB,Poplar
socks5://2.26.97.76:1080,GB,Bradford
socks4://178.104.243.218:7017,GB,Unknown
socks5://178.105.82.248:9150,GB,Unknown
socks4://178.104.243.218:7001,GB,Unknown
socks4://178.104.243.218:7014,GB,Unknown
socks5://178.104.243.218:7017,GB,Unknown
http://144.124.251.24:10563,GB,Aberystwyth
http://51.170.133.249:80,GB,Unknown
http://144.124.251.24:10009,GB,Aberystwyth
http://2.27.53.95:3128,GB,Bristol
http://157.173.123.247:3128,GB,Unknown
socks4://216.173.68.250:1080,GB,Unknown
socks5://82.9.133.51:9150,GB,Wolverhampton
http://144.124.251.24:10802,GB,Aberystwyth
http://144.124.251.24:10628,GB,Aberystwyth
http://144.124.251.24:10101,GB,Aberystwyth
socks5://85.121.50.25:1080,GB,Manchester
socks5://185.200.177.138:445,GB,Unknown
socks5://62.169.152.98:1080,GB,Unknown
socks5://178.104.243.218:7001,GB,Unknown
socks5://62.169.152.207:1080,GB,Unknown
socks5://216.173.68.250:1080,GB,Unknown
socks5://62.169.152.178:1080,GB,Unknown
socks5://178.104.243.218:7007,GB,Unknown
socks5://82.21.153.141:1080,GB,Oxford
socks5://2.26.117.22:1084,GB,Birmingham
socks5://157.173.115.35:1081,GB,Unknown
socks5://8.211.200.183:9080,GB,London
socks5://8.211.200.183:10000,GB,London
socks5://8.211.200.183:6379,GB,London
socks5://77.239.108.222:11024,GB,Unknown
socks5://91.84.98.74:12546,GB,Norwich
socks5://104.239.83.248:9054,GB,Unknown
socks5://8.211.194.78:5060,GB,London
socks5://104.239.83.248:9051,GB,Unknown
socks5://45.38.198.127:1080,GB,London
socks5://31.76.111.88:1080,GB,Unknown
socks5://78.141.235.133:1080,GB,Whitechapel
socks5://104.239.83.248:9056,GB,Unknown
socks5://45.150.33.190:5253,GB,Unknown
socks5://82.22.174.113:1080,GB,Burnley
socks5://178.79.180.31:1088,GB,London
socks5://46.101.31.223:1080,GB,Slough
socks5://77.239.108.222:11008,GB,Unknown
socks5://77.239.108.222:11075,GB,Unknown
